0004,משרד ראש הממשלה,2011,2101228,2005160,3396603
0004019803,מכון הנגב,2011,,0,38
0004019804,קול האשה,2011,50,0,50
0004019805,החצר הנשית יפו,2011,,0,38
0004019806,המלחמה באלימות נגד,2011,-1,0,-1
0004019807,עירית מעלות - תרשיחא,2011,-1,0,-1
0004021111,תגמול למסייעים בעליה,2011,,0,775
0004021201,שיא כח אדם,2011,3974,3410,4010
0004021202,שעות נוספות,2011,113,156,106
0004021204,ועדות ממשלתיות,2011,127,269,135
0004021205,שרותי מזכירות לשרים,2011,194,203,303
0004021206,כוננויות,2011,143,157,141
0004021209,עבודה בלתי צמיתה,2011,211,152,242
0004021211,קלידת חומר היסטורי,2011,10,185,324
0004021212,השתתפות משרדים בקלידה,2011,-111,-191,-191
0004021213,עלויות פרישה,2011,492,105,493
0004021214,פרויקט מיכון,2011,,0,4
0004021405,"תכנון, פתוח מחקרים,",2011,1016,3000,10484
0004021410,עבודה בלתי צמיתה,2011,9126,4207,9207
0004021511,עוזר פרלמנטרי,2011,-1,0,-1
0004021601,"שיא כ""א",2011,220,225,225
0004021602,שעות נוספות,2011,-1,0,-1
0004021603,פעולות והוצאות ארגוניות,2011,-1,0,-1
0004021604,החזר הוצאות רכב,2011,29,68,29
0004021605,השתתפות בשכירת דיור,2011,-1,0,-1
0004021606,אחזקת רכב ממשלתי,2011,,63,0
0004021607,דלק לרכב ממשלתי,2011,,23,0
0004021608,אבטחה,2011,-1,0,-1
0004021701,עבודה בלתי צמיתה,2011,655,311,670
0004021702,שעות נוספות,2011,,32,0
0004021703,החזר הוצאות רכב,2011,89,117,90
0004021704,החזר הוצאות,2011,556,563,797
0004021705,אחזקת רכב ממשלתי ודלק,2011,607,510,631
0004021706,הוצאות אבטחה בארץ,2011,1966,1955,3147
0004021801,"שיא כ""א",2011,225,156,226
0004021802,שעות נוספות,2011,-1,0,-1
0004021803,החזר הוצאות רכב,2011,27,47,29
0004021804,אחזקת רכב ממשלתי,2011,-1,0,-1
0004021805,דלק לרכב ממשלתי,2011,-1,0,-1
0004021806,הוצאות ארגוניות,2011,41,236,274
0004021807,אבטחה,2011,579,535,1042
0004021903,השתתפות במשטרה,2011,236,188,419
0004021905,הדרכה - מאבטחים,2011,293,427,514
0004021909,"נסיעות לחו""ל",2011,33691,14532,59328
0004021911,השתתפות גורמי חוץ,2011,-435,0,-800
0004021913,אבטחת בית ראש הממשלה,2011,-1,0,-1
0004021915,מיגון ואבטחת חוות,2011,-1,0,-1
0004021918,קניית שרותי שמירה,2011,-1,0,-1
0004021919,בית ראש הממשלה-,2011,2652,2200,4151
0004021920,שעות נוספות - העסקת,2011,11087,5725,11025
0004021921,שירותים רפואיים,2011,892,490,1135
0004021922,מאבטחים - שעות אבטחה,2011,18334,14078,18578
0004021923,הוצאות אבטחה - מחסומים,2011,11981,5475,15010
0004021953,הוצאות שמירה ובטחון,2011,7850,5799,11485
0004021954,אבטחת מידע במחשוב,2011,-1,0,-1
0004021955,ביטחון פרוייקטים,2011,-1,0,-1
0004021956,מערכת כניסה ובקרה,2011,-1,0,-1
0004021957,מיגון - שרים,2011,24329,24325,38160
0004021964,אחזקת רכב ממשלתי,2011,124,,353
0004021968,רכישת כלי רכב,2011,,0,603
0004021969,עלויות פרישה מאבטחים,2011,123,53,115
0004021970,השתתפות באבטחת שרים,2011,-23748,-24325,-27275
0004021971,ארוח אישים,2011,3349,5393,6008
0004021973,השתתפות משרד הבטחון,2011,,-1200,-1200
0004022101,פעולות הרשות לקידום,2011,717,2671,3441
0004022103,עבודה בלתי צמיתה,2011,1381,648,1388
0004022104,החזר הוצאות רכב,2011,265,317,270
0004022105,שעות נוספות,2011,54,76,49
0004022106,שיא כח אדם,2011,433,477,448
0004022114,אחזקת רכב,2011,32,45,45
0004022115,דלק לרכב ממשלתי,2011,40,21,59
0004022117,השתתפות משרד ראש,2011,-1,0,-1
0004022118,פעולות לקידום מעמד,2011,585,0,1081
0004022119,השתתפות בלשכת הפרסום,2011,1616,666,2160
0004022120,השתתפות במשרד הרווחה,2011,-1,0,-1
0004022121,טיפול בסחר בנשים,2011,,15894,0
0004022122,השתתפות במשרד הבריאות,2011,-1,0,-1
0004022123,השתתפות במשרד החינוך,2011,-1,0,-1
0004022124,"פעולות במגזר הבדואי,",2011,-1,0,-1
0004022125,מלגות לסטודנטיות,2011,,500,500
0004022803,חינוך יהודי בתפוצות,2011,74123,39435,116888
0004022805,רזרבה להתייקרויות,2011,,960,0
0004022808,"פרוייקט ""זכות מלידה""",2011,77504,42623,88000
0004022809,רזרבה להתייקרויות,2011,,2204,0
0004023101,שיא כח אדם,2011,-1,0,-1
0004023102,עבודה בלתי צמיתה,2011,-1,0,-1
0004023103,החזר הוצאות רכב,2011,-1,0,-1
0004023104,תפעול המנהלת,2011,-1,0,-1
0004023106,רכב ממשלתי,2011,-1,0,-1
0004023108,דלק לרכב ממשלתי,2011,-1,0,-1
0004023109,שעות נוספות,2011,-1,0,-1
0004023205,תקשורת וטלפונים,2011,-1,0,-1
0004023206,תפעול,2011,-1,0,-1
0004023213,יעוץ חיצוני,2011,-1,0,-1
0004023214,אחזקה,2011,-1,0,-1
0004023232,תקשורת ומחשוב,2011,-1,0,-1
0004023233,הדרכה והשתלמות,2011,-1,0,-1
0004023239,פרויקטים וכנסים,2011,-1,0,-1
0004023242,מחקר ופיתוח בנושא,2011,-1,0,-1
0004024701,השתתפות בפרוייקט מחשב,2011,9395,7500,16979
0004024702,השתתפות משרד הביטחון,2011,-1,0,-1
0004024801,שיא כח אדם,2011,-1,0,-1
0004024802,עבודה בלתי צמיתה,2011,-1,0,-1
0004024803,שעות נוספות,2011,-1,0,-1
0004024804,כוננויות,2011,-1,0,-1
0004025201,שיא כח אדם,2011,-1,0,-1
0004025203,החזר הוצאות רכב,2011,-1,0,-1
0004025204,פעילות המועצה,2011,80,0,104
0004025206,השתתפות במשרד התרבות,2011,-1,0,-1
0004025301,תמיכות בארגוני הנצחה,2011,923,2100,2250
0004025303,הנצחת זכרו של רחבעם,2011,490,700,3868
0004025304,הקמת אתר הנצחה בלטרון,2011,1156,0,7645
0004025305,השתתפות משרד הביטחון,2011,-1,0,-1
0004025306,השתתפות משרד הפנים,2011,-1,0,-1
0004025307,השתתפות משרד החינוך,2011,-1,0,-1
0004025308,השתתפות משרד התשתיות,2011,-1,0,-1
0004025310,מרכזי הנצחה,2011,1490,1300,3271
0004025311,השתתפות משרד הקליטה,2011,-1,0,-1
0004025312,העסקת סטודנטים,2011,-1,0,-1
0004025313,השתתפות בלשכת הפרסום,2011,37,0,37
0004025314,השתתפות משרד השיכון,2011,-1,0,-1
0004025315,מועצת הרצל- תמיכה,2011,98,350,507
0004025316,השתתפות במשרד התיירות,2011,-1,0,-1
0004025317,מועצת ז'בוטינסקי -,2011,36,350,402
0004025318,המועצה להנצחת גוש קטיף,2011,3196,3500,5772
0004025319,פעילות המועצה הציבורית,2011,207,1148,5792
0004025320,חלקת גדולי האומה,2011,235,146,246
0004025321,אחזקת הר הרצל,2011,411,312,572
0004026901,תכנית רב שנתית לפיתוח,2011,99,6873,14023
0004026902,רזרבה לעמידה ביעד,2011,-1,0,-1
0004026903,השתתפות במשרד התחבורה,2011,-1,0,-1
0004026904,השתתפות במשרד הפנים,2011,-1,0,-1
0004026905,השתתפות במשרד  החינוך,2011,-1,0,-1
0004026906,השתתפות במשרד התיירות,2011,-1,0,-1
0004026907,השתתפות במשרד הבינוי,2011,-1,0,-1
0004026908,השתתפות במשרד החקלאות,2011,-1,0,-1
0004026909,השתתפות במשרד החקלאות,2011,-1,0,-1
0004026910,השתתפות ברשות לקידום,2011,,0,2010
0004026911,"השתתפות במשרד התעסוקה,",2011,-1,0,-1
0004026912,השתתפות במנהל מקרקעי,2011,,0,996
0004026913,השתתפות במשרד הביטחון,2011,-1,0,-1
0004026915,השתתפות במשרד הבריאות,2011,-1,0,-1
0004026916,השתתפות במשרד הרווחה,2011,-1,0,-1
0004026923,השתתפויות,2011,-1,0,-1
0004026924,השתתפות במשרד לפיתוח,2011,-1,0,-1
0004026925,השתתפות במינהל לתשתיות,2011,-1,0,-1
0004026926,השתתפות במשרד לבטפ -,2011,-1,0,-1
0004026930,תוכנית להסדרת ההתיישבות הבדואית בנגב,2011,1188,,3300
0004026931,תוכנית פיתוח ישובים דרוזים וצ'רקסים,2011,1000,,8000
0004026932,תוכנית פיתוח ישובים בדואים בצפון,2011,500,,3000
0004027001,עבודה בלתי צמיתה,2011,2411,1313,2414
0004027002,שעות נוספות,2011,62,59,69
0004027003,החזר הוצאות רכב,2011,451,270,466
0004027004,אחזקת רכב ממשלתי,2011,0,45,162
0004027005,דלק לרכב ממשלתי,2011,36,46,48
0004027006,פעילות המנהלת,2011,2308,14493,7629
0004027007,קרן השקעות פרטית למגזר,2011,2400,0,8000
0004027009,"השתתפות במשרד התעשייה,",2011,-1,0,-1
0004027011,השתתפות במשרד הפנים,2011,-1,0,-1
0004027012,השתתפות במשרד הרווחה,2011,-1,0,-1
0004027013,רזרבה לעמידה ביעד,2011,-1,0,-1
0004027014,השתתפות במשרד לפיתוח,2011,-1,0,-1
0004027015,תוכנית חומש לפיתוח,2011,,0,5000
0004027101,עבודה בלתי צמיתה,2011,351,991,352
0004027102,שעות נוספות,2011,11,86,12
0004027103,החזר הוצאות רכב,2011,16,117,17
0004027104,אחזקת רכב ממשלתי,2011,1,34,5
0004027105,דלק לרכב ממשלתי,2011,16,86,75
0004027106,שכר דירה וארנונה,2011,310,350,318
0004027107,"נסיעות לחו""ל",2011,227,52,298
0004027108,הוצאות ופעילות הלשכה,2011,759,15705,5011
0004027109,רזרבה קניות,2011,,398,0
0004027110,השתתפות במשרד החינוך,2011,-1,0,-1
0004027111,השתתפות במשרד לפיתוח,2011,-1,0,-1
0004027120,השתתפות במשרד הבטחון,2011,-1,0,-1
0004027201,עבודה בלתי צמיתה,2011,-1,0,-1
0004027202,שעות נוספות,2011,-1,0,-1
0004027203,החזר הוצאות רכב,2011,-1,0,-1
0004027204,תפעול,2011,46,0,46
0004027207,"נסיעות לחו""ל",2011,14,0,14
0004027210,אחזקת רכב ממשלתי,2011,-1,0,-1
0004027211,דלק לרכב ממשלתי,2011,22,0,23
0004027212,שכר דירה וארנונה,2011,-1,0,-1
0004027213,רזרבה קניות,2011,-1,0,-1
0004027214,רזרבה שכר,2011,-1,0,-1
0004027301,עבודה בלתי צמיתה,2011,238,991,239
0004027302,שעות נוספות,2011,,86,0
0004027303,החזר הוצאות רכב,2011,37,117,42
0004027304,רזרבה שכר,2011,,25,0
0004027305,אחזקת רכב ממשלתי,2011,81,86,93
0004027306,"נסיעות לחו""ל",2011,23,52,43
0004027307,הוצאות ופעילות הלשכה,2011,27,728,304
0004027308,רזרבה קניות,2011,,39,0
0004027401,עבדוה בלתי צמיתה,2011,774,991,851
0004027402,שעות נוספות,2011,20,86,20
0004027403,החזר הוצאות רכב,2011,40,117,37
0004027404,רזרבה שכר,2011,,25,0
0004027405,אחזקת רכב ממשלתי,2011,18,86,376
0004027406,שכר דירה וארנונה,2011,351,373,373
0004027407,"נסיעות לחו""ל",2011,19,52,58
0004027408,הוצאות ופעילות הלשכה,2011,84,398,510
0004027409,רזרבה קניות,2011,,39,0
0004027501,עבודה בלתי צמיתה,2011,2023,1107,2307
0004027502,שעות נוספות,2011,52,86,53
0004027503,החזר הוצ' רכב,2011,230,153,219
0004027504,תפעול,2011,190,503,645
0004027505,שכר דירה,2011,384,311,384
0004027506,ארנונה,2011,-1,0,-1
0004027507,"נסיעות לחו""ל",2011,224,55,316
0004027510,אחזקת רכב ממשלתי,2011,204,95,239
0004027511,דלק לרכב ממשלתי,2011,-1,0,-1
0004027514,העסקת סטודנטים,2011,-1,0,-1
0004027515,רזרבה לקניות,2011,,39,0
0004027516,רזרבה לשכר,2011,,25,0
0004027601,"עב""צ",2011,1214,991,1249
0004027602,שעות נוספות,2011,63,86,65
0004027603,החזר הוצאות רכב,2011,214,117,205
0004027604,תפעול,2011,-1,0,-1
0004027605,רזרבה שכר,2011,,25,0
0004027606,שכר דירה וארנונה,2011,9,311,10
0004027607,אחזקת רכב ממשלתי,2011,94,86,131
0004027608,"נסיעות לחו""ל",2011,48,52,110
0004027609,הוצאות ופעילות הלשכה,2011,465,503,1134
0004027611,רזרבה קניות,2011,,39,0
0004027701,עבודה בלתי צמיתה,2011,5849,4204,5779
0004027702,שעות נוספות,2011,190,388,185
0004027703,החזר הוצאות רכב,2011,779,836,804
0004027706,דלק לרכב ממשלתי,2011,162,228,269
0004027707,תפעול,2011,1453,750,3324
0004027709,מחשוב,2011,46,300,410
0004027710,שכר דירה,2011,395,726,1090
0004027711,"נסיעות לחו""ל",2011,1897,5532,3746
0004027712,אחזקת רכב ממשלתי,2011,459,300,740
0004027713,אבטחה,2011,239,400,828
0004027723,"פרוייקט ""זכות מלידה""",2011,-1,0,-1
0004027726,רזרבה להתייקרויות,2011,,845,0
0004027760,פעולות הסברה ותפוצות,2011,7724,32043,31759
0004027761,השתתפות במשרד החוץ -,2011,-1,0,-1
0004027763,רזרבה שכר,2011,,109,0
0004027764,שידורי רשות השידור,2011,-1,0,-1
0004027765,השתתפות בנתיב,2011,,,1000
0004027780,רזרבה לפרוייקט הללויה,2011,,,200
0004027801,עבודה בלתי צמיתה,2011,1547,991,1539
0004027802,שעות נוספות,2011,,86,0
0004027803,החזר הוצאות רכב,2011,152,117,155
0004027804,תפעול,2011,519,503,759
0004027805,"נסיעות לחו""ל",2011,154,55,422
0004027806,אחזקת רכב ממשלתי,2011,109,86,218
0004027808,רזרבה שכר,2011,,25,0
0004027809,שכר דירה וארנונה,2011,158,311,158
0004027810,רזרבה קניות,2011,,39,0
0004027811,חברה ומורשת ישראל,2011,,0,4140
0004027812,העלאת יהודי תימן,2011,466,0,1925
0004027901,עבודה בלתי צמיתה,2011,1377,991,1361
0004027902,שעות נוספות,2011,,86,0
0004027903,החזר הוצאות רכב,2011,113,117,117
0004027904,תפעול,2011,125,503,486
0004027905,"נסיעות לחו""ל",2011,136,55,448
0004027906,אחזקת רכב ממשלתי,2011,177,86,245
0004027907,דלק לרכב ממשלתי,2011,-1,0,-1
0004027908,העסקת יועצים,2011,-1,0,-1
0004027909,רזרבה קניות,2011,,39,0
0004027910,שכר דירה וארנונה,2011,225,311,318
0004027911,רזרבה שכר,2011,,25,0
0004027912,רפורמה בשירות לציבור,2011,1587,0,1924
0004028002,עבודה בלתי צמיתה,2011,1798,1408,2298
0004028003,שעות נוספות,2011,94,113,98
0004028004,החזר הוצאות רכב,2011,170,334,189
0004028005,תפעול,2011,88,61,330
0004028006,אחזקת רכב ממשלתי,2011,98,79,101
0004028007,דלק לרכב ממשלתי,2011,94,48,132
0004028008,אבטחת השר,2011,-1,0,-1
0004028011,"נסיעות לחו""ל",2011,449,244,576
0004028101,עבודה בלתי צמיתה,2011,4597,5298,5260
0004028102,שעות נוספות,2011,147,291,152
0004028103,החזר הוצאות רכב,2011,710,953,753
0004028104,תפעול,2011,1178,915,1890
0004028105,שכר דירה,2011,525,674,525
0004028106,ארנונה,2011,194,96,197
0004028107,רכישת רכבים,2011,-284,0,240
0004028108,"פרוייקטים, מחקרים",2011,12900,8357,41290
0004028109,רזרבה לפעילות המנהלת,2011,,7357,0
0004028110,השתתפות במשרד  הרווחה,2011,-1,0,-1
0004028111,השתתפות במשרד הבריאות,2011,,2000,0
0004028112,השתתפות במשרד השיכון,2011,-1,0,-1
0004028113,השתתפות במשרד החינוך,2011,,2450,0
0004028114,השתתפות במשרד השיכון,2011,,2000,0
0004028117,העסקת סטודנטים,2011,194,253,238
0004028119,פרויקטים - הרשאה,2011,-1,0,-1
0004028120,"שיא כ""א - האגף לחינוך",2011,19,638,0
0004028121,רזרבה לעמידה ביעד,2011,,313,0
0004028122,השתתפות בלשכת הפרסום,2011,6232,6000,16338
0004028123,השתתפות במשרד המדע,2011,,1000,0
0004028127,השתתפות בפיקוד העורף -,2011,-1,0,-1
0004028131,פעילות להשבת רכוש,2011,6781,0,20251
0004028132,תמיכה במוסדות ציבור,2011,3509,3000,5261
0004028133,תמיכה בארגוני גימלאים,2011,,0,29
0004028134,רזרבה להשתתפויות,2011,-1,0,-1
0004028137,השתתפות במשרד התיירות,2011,-1,0,-1
0004028138,השתתפות משרד הרווחה,2011,-1,0,-1
0004028139,רווחה,2011,164,0,204
0004028140,השתתפות במשרד הביטחון,2011,-1,0,-1
0004028141,מכון טרזין,2011,,0,382
0004028143,תמיכה בגופים- קורסים,2011,,470,0
0004028149,פעילויות העשרה- רשויות,2011,3947,3650,8135
0004028155,סימנרים ללימוד מבוגרים,2011,,54,0
0004028158,מסדות ציבור למבוגרים-,2011,,75,0
0004028159,הנחלת המורשת- תמיכה,2011,306,553,628
0004028160,העשרה למבוגרים,2011,28,3650,959
0004028163,פעולות ויוזמות בחינוך,2011,,182,0
0004028167,סמינרים לציבור-מורשת,2011,,140,0
0004028168,רזרבה להתייקרויות-,2011,,483,0
0004028170,תמיכות - הנצחה,2011,1401,3000,4257
0004028171,השתתפות במשרד הקליטה,2011,,1000,0
0004028172,השתתפות במשרד הפנים,2011,-1,0,-1
0004028173,"תכנית ""והדרת פני זקן""",2011,7321,9000,21655
0004028174,מוקד המידע לאזרחים,2011,5686,5000,10325
0004028201,עבודה בלתי צמיתה,2011,6363,3356,6442
0004028202,שעות נוספות,2011,160,279,182
0004028203,החזר הוצאות רכב,2011,500,497,519
0004028204,העסקת סטודנטים,2011,-1,0,-1
0004028205,שעות אבטחה,2011,-1,0,-1
0004028206,תפעול,2011,373,1545,1297
0004028208,דאר וטלפונים,2011,-1,0,-1
0004028209,שכר דירה,2011,-1,0,-1
0004028211,אחזקת רכב ממשלתי,2011,528,498,545
0004028212,דלק לרכב ממשלתי,2011,268,250,340
0004028213,מחשוב,2011,199,210,257
0004028214,אבטחה,2011,126,455,401
0004028215,"נסיעות לחו""ל",2011,623,735,1048
0004028216,"פרויקטים, יועצים ומחקר",2011,768,2730,8433
0004028217,רווחה,2011,33,55,55
0004028219,רכישת רכבים,2011,,0,20
0004028222,השתתפות במשרד הביטחון,2011,-1,0,-1
0004028224,שיפוץ ושידורי רשות,2011,-1,0,-1
0004028225,רזרבה קניות,2011,,232,0
0004028226,שידורי רשות השידור,2011,1350,0,2700
0004028301,עבודה בלתי צמיתה,2011,4541,2427,4578
0004028302,שעות נוספות,2011,18,215,18
0004028303,החזר הוצאות רכב,2011,197,389,189
0004028304,"נסיעות לחו""ל",2011,423,500,787
0004028305,הוצאות ופעילות,2011,357,5939,1183
0004028306,אחזקת רכב ממשלתי,2011,690,800,1192
0004028401,עבודה בלתי צמיתה,2011,,,74
0004028403,החזר הוצאות רכב,2011,,,18
0004028408,הוצאות ופעילות,2011,,,1540
0004028409,פרוייקט מעשה,2011,4,,994
0004028410,מערך מדידה ובקרה,2011,,,120
0004028501,עבודה בלתי צמיתה,2011,55,,110
0004028503,החזר הוצאות רכב,2011,9,,20
0004028510,תפעול,2011,14,,870
0004030201,שיא כח אדם,2011,45693,40338,46138
0004030204,עבודה בלתי צמיתה,2011,27198,23172,27198
0004030205,שעות נוספות,2011,1517,2461,1673
0004030206,החזר הוצאות רכב,2011,14892,18234,15867
0004030207,פעולות רווחה,2011,730,820,928
0004030208,שכר עידוד,2011,6866,7702,7114
0004030209,כוננות,2011,3353,4028,3841
0004030210,שרותי חוץ סטטיסטיים,2011,1280,2214,2648
0004030211,אחזקת בוחן,2011,284,290,284
0004030212,קנית שרותי כח אדם,2011,365,1039,1325
0004030215,סוקרים לפי שעות,2011,13102,12724,13211
0004030216,עלויות פרישה,2011,1747,340,2740
0004030217,העסקת סטודנטים,2011,,161,161
0004030224,עיבודים אוטומטיים,2011,3456,3327,18003
0004030225,שרותי מרשם האוכלוסין,2011,-1,0,-1
0004030226,השתתפות בפרוייקט מרכבה,2011,-1,0,-1
0004030227,רכישת נתונים מרשות,2011,160,290,160
0004030228,השתתפות במשרד הפנים-מערכת רותם,2011,80,,80
0004030229,השתתפות במשטרת ישראל,2011,,100,0
0004030230,רכישת חומרים,2011,252,162,877
0004030240,דפוס כריכות וצילומים,2011,635,790,2444
0004030271,משלוחים,2011,-1,0,-1
0004030272,אחזקת רכב ממשלתי,2011,353,756,516
0004030273,דלק לרכב ממשלתי,2011,129,324,314
0004030277,רכישת רכב,2011,-1,0,-1
0004030279,הדרכה ושכר לימוד,2011,215,276,221
0004030280,הוצאות אירגוניות שונות,2011,122,509,423
0004030296,השתתפות משרדי ממשלה,2011,-3630,-1271,-3771
0004030297,השתתפות משרדי הממשלה,2011,-9787,-9787,-9787
0004030298,השתתפות גורמי חוץ,2011,-3827,0,-8119
0004030308,"נסיעות והשתלמות בחו""ל",2011,405,443,461
0004030310,תפעול,2011,794,1481,1851
0004030311,אחזקת בוחן,2011,-1,0,-1
0004030330,אחזקה,2011,2540,5979,6200
0004030331,אחזקת ושיפוץ בינינים,2011,-1,0,-1
0004030332,ארנונה,2011,2789,3390,6199
0004030334,שכר דירה (שאר הדיור),2011,2748,2804,2804
0004030335,דמי שמוש בנכסי מדינה,2011,6341,6400,6366
0004030336,חניה,2011,2000,2407,5084
0004030337,הוצאות חשמל,2011,1810,2832,3995
0004030350,הדרכה השתלמות וספריה,2011,991,1274,1512
0004030360,דואר טלפונים ומשלוחים,2011,1566,1969,4112
0004030370,שמירה ובטחון,2011,673,1100,2103
0004030382,ציוד למערכת המיחשוב,2011,1734,3989,3698
0004030383,הסברה ויחסי ציבור,2011,226,322,343
0004030401,שיא כח אדם,2011,5603,4787,5787
0004030403,סוקרים לפי שעות,2011,1810,478,2623
0004030404,עבודה בלתי צמיתה,2011,10877,10552,11152
0004030405,שעות נוספות,2011,587,826,676
0004030406,החזר הוצאות רכב,2011,3217,4247,3347
0004030408,שכר עידוד,2011,1506,2022,1622
0004030409,כוננויות,2011,1223,1449,1299
0004030410,שכר לימוד,2011,15,41,31
0004030411,שכר עבודה למערך השדה,2011,-1,0,-1
0004030412,קניית שרותי כוח אדם,2011,1557,2012,2343
0004030413,יעוץ מקצועי,2011,61,384,459
0004030414,עבודות מיכון,2011,152,269,881
0004030415,מיפוי,2011,4,48,9
0004030416,עלויות פרישה,2011,,104,104
0004030417,השתתפות במרכז למיפוי,2011,-1,0,-1
0004030419,"השתתפות במשרד התעשייה,",2011,-1,0,-1
0004030420,השתתפות ברשות המיסים,2011,-1,0,-1
0004030424,עיבודים אוטומטיים,2011,3293,1600,9934
0004030425,ציוד למערך המיחשוב,2011,5216,3405,9543
0004030426,השתתפות בפרוייקט מרכבה,2011,-1,0,-1
0004030430,חומרים,2011,29,77,78
0004030440,"דפוס, כריכות וצילומים",2011,51,288,388
0004030460,דואר טלפונים ומשלוחים,2011,374,432,944
0004030469,"נסיעות והשתלמויות בחו""ל",2011,56,93,108
0004030470,הסברה ויחסי ציבור,2011,805,288,878
0004030471,הדרכה והשתלמות,2011,300,240,553
0004030472,אחזקת רכב ממשלתי,2011,117,211,161
0004030473,דלק לרכב ממשלתי,2011,49,115,165
0004030474,שכירת רכב,2011,-1,0,-1
0004030475,תפעול,2011,188,186,592
0004030476,אחזקה ושיפוץ בניינים,2011,665,479,2172
0004030477,שכר דירה,2011,2234,1972,2242
